#### Simulations (1)
# dicevalue #1
7412.936153886332 6.0
7412.936153886332 3.0
7436.277664453446 5.0
7460.407780845161 1.0
7484.772624738223 5.0
7484.772624738223 1.0
7508.866007616337 5.0
7510.06753311037 1.0
7510.194182050846 3.0
7534.52402240307 4.0
7534.52402240307 3.0
7558.015091756872 6.0
7582.198418936759 1.0
7606.428217343361 6.0
7606.428217343361 6.0
7628.059153291772 1.0
7628.059153291772 6.0
7652.225402522963 5.0
7675.167442947683 1.0
7675.167442947683 5.0
7697.826523535114 3.0
7719.490663496404 6.0
7742.994391412783 2.0
7766.150080225466 6.0
7766.150080225466 2.0
7790.419747846222 5.0
7814.222595971261 1.0
7837.913304871596 3.0
7837.913304871596 1.0
7861.661048155894 3.0
7861.661048155894 1.0
7885.480660380478 5.0
7909.039393914876 4.0
7909.039393914876 6.0
7932.280397371243 3.0
7932.280397371243 4.0
7955.634804637606 6.0
7955.634804637606 2.0
7977.202321541325 6.0
7977.54382570584 2.0
8001.017004943668 3.0
8001.017004943668 1.0
8025.324401102349 3.0
8049.245740559538 6.0
8071.08006888713 4.0
8071.08006888713 5.0
8094.434544654538 2.0
8094.434544654538 6.0
8118.770143148916 2.0
8118.770143148916 3.0
8142.673692420894 6.0
8142.673692420894 2.0
8166.42437373956 6.0
8190.387096031043 1.0
8190.387096031043 2.0
8213.978083525573 5.0
8235.869253437291 1.0
8235.869253437291 1.0
8259.274441011132 5.0
8259.274441011132 2.0
8283.500238559605 6.0
8283.500238559605 3.0
8306.495748643596 5.0
8329.655537602706 4.0
8329.655537602706 4.0
8350.48942910125 3.0
8350.48942910125 4.0
8372.151321662217 1.0
8372.185073317327 6.0
8396.509781145063 2.0
8420.8156622746 5.0
8444.5826820247 2.0
8444.5826820247 6.0
8467.969811941048 5.0
8467.969811941048 5.0
8490.855665246074 6.0
8513.515678435562 1.0
8513.515678435562 3.0
8536.91416482804 6.0
8557.983455041433 2.0
8557.983455041433 5.0
8581.304845316674 1.0
8581.304845316674 1.0
8601.363461452036 4.0
8625.378298650883 5.0
8628.28144619763 6.0
8652.32885182608 2.0
8654.609859208467 6.0
8678.270540068772 4.0
8678.270540068772 4.0
8701.609396214839 1.0
8701.609396214839 6.0
8725.074575352071 3.0
8746.417435045283 4.0
8770.212810022964 1.0
8794.557766588385 6.0
8794.557766588385 1.0
8818.844870483046 6.0
8818.844870483046 6.0
8842.41265058366 4.0
8842.41265058366 5.0
8865.797169927524 6.0
8865.797169927524 6.0
8886.644838627668 2.0
8886.708462047585 5.0
8905.949926956797 3.0
8930.202132547598 1.0
8931.933446326766 6.0
8955.497258958865 1.0
8979.267305684001 4.0
9001.45826923081 6.0
9001.45826923081 5.0
9025.455032386644 6.0
9025.455032386644 6.0
9049.752495197867 5.0
9073.02970605479 4.0
9097.331866912451 6.0
9120.94139529589 2.0
9120.94139529589 6.0
9145.060337331977 1.0
9145.060337331977 6.0
9166.271914834339 1.0
9166.6328494787 5.0
9190.87849734919 1.0
9190.87849734919 5.0
9214.126305074236 1.0
9214.25550102507 3.0
9238.470503084767 5.0
9262.34444664392 4.0
9262.34444664392 5.0
9286.240223585823 1.0
9286.458143443218 6.0
9309.885742449333 1.0
9333.351681663562 5.0
9333.351681663562 2.0
9357.72226072437 5.0
9357.72226072437 4.0
9381.131087186213 1.0
9381.131087186213 1.0
9403.642352812387 5.0
9403.642352812387 1.0
9427.503676160995 3.0
9449.6527471248 6.0
9449.6527471248 5.0
9473.988310111428 4.0
9473.988310111428 6.0
9497.998880946703 1.0
9497.998880946703 5.0
9522.369295647582 6.0
9523.308749308524 2.0
9547.293137730603 4.0
9547.293137730603 3.0
9571.433683545809 6.0
9571.433683545809 2.0
9594.441123766246 5.0
9596.168812122633 6.0
9620.66125753364 6.0
9643.80093470221 4.0
9668.171201189267 2.0
9668.564212564917 5.0
9692.043869061157 3.0
9692.128387397759 5.0
9715.66749399071 1.0
9715.66749399071 3.0
9738.917831574683 6.0
9763.027639766009 3.0
9787.207448623647 6.0
9789.468456483813 6.0
9812.331284636659 2.0
9835.918583023908 5.0
9835.918583023908 5.0
9859.745673697973 1.0
9883.700781941143 6.0
9907.577195404261 4.0
9907.577195404261 5.0
9930.038178924166 2.0
9951.881463140877 4.0
9951.881463140877 1.0
9974.32251812765 4.0
9974.32251812765 2.0
9998.547654726834 6.0
10022.8711504829 4.0
10022.8711504829 6.0
10047.20699137378 4.0
10049.43521438616 6.0
10071.73484801934 1.0
10072.16128027381 6.0
10096.55109891382 2.0
10116.82436371923 6.0
10138.68955032189 1.0
10138.68955032189 3.0
10162.56132701285 4.0
10162.56132701285 2.0
10186.14654906001 6.0
10186.14654906001 1.0
10210.40713222419 4.0
10211.28382221576 1.0
10235.64640316017 3.0
10235.64640316017 1.0
10259.1467692249 5.0
10261.8264922462 1.0
10285.8341771083 6.0
10285.8341771083 6.0
10309.72962959989 2.0
10309.72962959989 2.0
10333.04516659678 3.0
10333.04516659678 2.0
10357.43566245658 6.0
10380.85531449684 1.0
10381.2776111205 6.0
10402.92596426781 2.0
10425.81843152691 5.0
10449.33370543968 2.0
10449.33370543968 3.0
10473.63623039472 6.0
10496.30920310635 1.0
10496.30920310635 4.0
10518.82431542359 6.0
10542.95306028843 4.0
10542.95306028843 6.0
10564.38734976846 5.0
10588.44708691235 6.0
10588.44708691235 6.0
10612.28303102469 1.0
10612.28303102469 3.0
10636.67498617709 5.0
10660.49452545678 2.0
10661.5562185758 6.0
10683.49467710673 4.0
10683.49467710673 6.0
10707.82316254896 2.0
10731.06555475431 5.0
10731.06555475431 3.0
10755.40205636042 6.0
10779.41220715059 3.0
10780.72429697722 1.0
10805.1107391203 4.0
10828.96319852692 6.0
10828.96319852692 5.0
10851.04803309662 1.0
10875.39813306318 4.0
10876.19708879484 6.0
10899.01760464965 4.0
10899.01760464965 6.0
10923.24555599635 4.0
10947.64402658153 2.0
10947.64402658153 6.0
10970.60633109655 2.0
10991.80046953322 6.0
11014.6799634203 5.0
11037.96268685432 6.0
11037.96268685432 6.0
11060.16176356784 4.0
11083.25810371202 1.0
11083.25810371202 3.0
11107.41173883851 6.0
11107.41173883851 5.0
11131.29604794664 3.0
11131.29604794664 6.0
11154.71812945436 2.0
11178.69877324676 5.0
11202.17343528079 6.0
11202.17343528079 6.0
11226.08679372168 3.0
11226.08679372168 6.0
11247.80752684231 2.0
11247.80752684231 6.0
11271.84548278297 1.0
11296.21522807409 6.0
11320.34049491727 2.0
11320.34049491727 3.0
11343.84102996553 1.0
11343.84102996553 5.0
11367.55804326083 1.0
11390.09946448515 5.0
11390.09946448515 3.0
11413.71671450311 4.0
11415.33767581429 1.0
11438.42093401062 6.0
11462.83082352936 5.0
11462.83082352936 6.0
11486.79559964297 1.0
11510.99316297752 6.0
11534.39255587115 5.0
11558.78823553285 6.0
11558.78823553285 4.0
11582.95123767578 1.0
11606.50647911072 6.0
11630.86838864892 2.0
11655.20298282235 4.0
11655.20298282235 2.0
11679.60698565877 6.0
11679.60698565877 6.0
11702.23477170993 2.0
11702.23477170993 3.0
11725.61638954396 6.0
11725.61638954396 4.0
11749.93046252361 2.0
11749.93046252361 3.0
11773.6005168887 1.0
11773.6005168887 1.0
11796.76516121861 6.0
11796.76516121861 3.0
11820.40182663898 5.0
11820.40182663898 2.0
11843.57694045015 6.0
11843.57694045015 6.0
11867.90228356452 1.0
11867.90228356452 2.0
11891.09134945639 5.0
11891.09134945639 3.0
11914.58364016748 4.0
11914.58364016748 4.0
11936.88107434176 6.0
11962.70128208653 6.0
11983.0516163685 2.0
12007.0190858033 6.0
12007.0190858033 6.0
12030.71726860726 4.0
12030.71726860726 5.0
12054.05319739311 1.0
12074.86861876952 3.0
12074.86861876952 1.0
12096.91275216945 4.0
12096.91275216945 1.0
12121.24796839443 6.0
12144.56696351415 1.0
12144.56696351415 6.0
12167.7095885336 2.0
12167.7095885336 6.0
12191.64905466072 1.0
12215.40986045657 2.0
12215.40986045657 1.0
12238.14711867471 4.0
12262.49868600806 5.0
12262.49868600806 3.0
12285.42190622062 6.0
12285.42190622062 2.0
12308.24833709768 1.0
12332.5689508458 4.0
12332.5689508458 4.0
12356.44020688283 1.0
12356.44020688283 5.0
12380.42429114275 2.0
12381.34484125415 1.0
12404.55813760312 6.0
12404.55813760312 5.0
12428.68322514403 2.0
12428.68322514403 3.0
12453.03308603861 5.0
12477.44873057335 5.0
12479.81395498505 6.0
12504.93478238468 6.0
12528.21140296829 1.0
12552.50857019095 6.0
12552.50857019095 5.0
12575.09423141809 6.0
12598.98562694647 1.0
12598.98562694647 2.0
12623.01773583765 6.0
12623.01773583765 1.0
12646.80003140678 5.0
12669.92165203155 4.0
12669.92165203155 6.0
12693.38881847374 3.0
12695.43430619799 1.0
12719.41298722373 5.0
12719.41298722373 4.0
12741.1743245809 5.0
12764.57558090411 1.0
12764.57558090411 6.0
12787.93792577169 3.0
12787.93792577169 6.0
12810.81840608148 1.0
12810.81840608148 6.0
12834.34005323729 4.0
12856.39425666183 6.0
12856.39425666183 5.0
12880.05161308365 2.0
12880.05161308365 2.0
12903.97069251106 4.0
12903.97069251106 1.0
12928.20038428967 6.0
12952.44878038914 4.0
12952.44878038914 6.0
12973.4111260873 4.0
12997.53537810375 1.0
13021.5130852019 6.0
13045.91549541706 2.0
13045.91549541706 5.0
13070.30208107666 3.0
13070.30208107666 6.0
13094.24130036293 1.0
13118.52479397245 5.0
13118.52479397245 4.0
13142.52181723482 1.0
13143.57879125294 2.0
13167.65280047044 6.0
13167.65280047044 2.0
13188.98652478682 3.0
13188.98652478682 3.0
13213.22375870502 5.0
13213.22375870502 3.0
13236.27811023029 4.0
13236.27811023029 2.0
13260.44093129304 6.0
13260.44093129304 3.0
13282.22342966101 1.0
13282.22342966101 1.0
13305.91009902455 4.0
13305.91009902455 3.0
13328.58947798283 6.0
13328.58947798283 4.0
13352.44384030086 1.0
13352.44384030086 2.0
13376.82399784015 4.0
13400.85966819689 5.0
13400.85966819689 4.0
13424.84045168489 6.0
13448.37825931546 2.0
13448.37825931546 6.0
13472.67242932113 5.0
13472.67242932113 6.0
13495.31158544482 3.0
13495.31158544482 6.0
13519.23025584321 1.0
13519.57235733937 4.0
13542.84815352161 6.0
13542.84815352161 5.0
13567.1842985774 3.0
13567.1842985774 3.0
13591.43455003157 6.0
13591.43455003157 3.0
13614.83387612457 6.0
13614.83387612457 1.0
13638.88404738403 4.0
13638.88404738403 3.0
13663.50081798582 3.0
13687.17773300713 1.0
13711.13441865542 6.0
13712.60051909054 1.0
13736.75485590388 5.0
13760.48626058313 6.0
13786.3281849302 6.0
13809.6954588898 2.0
13833.18285384877 5.0
13833.18285384877 1.0
13855.96830411734 6.0
13879.75242445473 1.0
13879.81047363943 3.0
13904.11463076461 5.0
13904.11463076461 1.0
13928.45847860178 5.0
13928.72751761712 6.0
13951.88080684071 3.0
13951.88080684071 3.0
13974.00301797337 1.0
13998.41239179066 2.0
13998.41239179066 2.0
14020.89689609952 6.0
14044.9346574708 1.0
14044.9346574708 4.0
14069.22468942486 6.0
14070.92099483465 6.0
14095.1121405513 4.0
14118.66793823211 2.0
14140.93706864063 5.0
14140.93706864063 4.0
14164.41436085986 2.0
14164.41436085986 4.0
14187.31446656998 1.0
14187.36443948078 3.0
14211.7638408652 6.0
14235.96945160574 4.0
14259.62261881422 2.0
14283.15934651964 3.0
14283.15934651964 1.0
14305.74147969008 6.0
14305.74147969008 2.0
14327.66779558749 6.0
14327.66779558749 3.0
14350.8285288718 5.0
14374.76625811863 1.0
14375.99655722275 1.0
14398.87689942785 6.0
14422.78496652666 4.0
14445.62153982944 2.0
14445.62153982944 4.0
14469.37212304321 5.0
14470.64984888587 5.0
14494.48280271011 3.0
14494.48280271011 6.0
14518.79723959518 3.0
14518.79723959518 6.0
14538.61519273325 2.0
14538.61519273325 5.0
14562.15805306025 2.0
14564.04659562079 6.0
14587.96826744341 1.0
14611.15835323331 4.0
14611.15835323331 4.0
14635.30190422711 6.0
14659.71572284581 1.0
14659.71572284581 5.0
14684.03112118294 1.0
14684.03112118294 5.0
14711.68684207207 5.0
14712.32557399616 6.0
14736.45038580061 4.0
14737.61726354163 2.0
14761.47764352057 6.0
14761.61296689625 3.0
14785.45950539408 5.0
14785.45950539408 1.0
14809.85468122926 6.0
14809.85468122926 6.0
14834.1529848923 2.0
14858.14187913655 5.0
14882.08552870033 1.0
14882.08552870033 5.0
14906.30549996572 4.0
14906.30549996572 4.0
14930.71606764592 1.0
14930.71606764592 2.0
14953.98740654595 4.0
14953.98740654595 3.0
14977.25402504393 1.0
14977.25402504393 4.0
15001.26350863651 3.0
15001.26350863651 5.0
15024.24256716119 1.0
15024.24256716119 1.0
15048.5781258083 6.0
15049.22036508161 6.0
15072.41086307001 2.0
15072.41086307001 6.0
15096.93777101497 6.0
15121.32917045584 5.0
15145.30359419138 2.0
15145.30359419138 6.0
15170.14251359448 6.0
15194.46403021576 4.0
15194.46403021576 4.0
15219.01455311402 4.0
15242.71531080234 6.0
15242.71531080234 6.0
15266.36380457288 2.0
15290.06994617005 6.0
15313.76689091302 1.0
15314.19430286573 6.0
15340.80307390523 6.0
15364.18180771401 1.0
15388.32683120346 5.0
15412.48723697286 2.0
15436.64047625558 4.0
15438.2664251595 1.0
15462.46298123695 6.0
15462.46298123695 6.0
15486.76865196143 5.0
15486.76865196143 6.0
15510.03603039657 2.0
15510.03603039657 5.0
15533.81654190543 1.0
15533.81654190543 2.0
15558.00922649468 6.0
15558.00922649468 3.0
15578.67496796083 5.0
15578.67496796083 4.0
15603.40628008337 4.0
15604.89412832344 1.0
15628.6684425712 5.0
15652.77704546368 6.0
15652.77704546368 4.0
15676.98130746524 6.0
15676.98130746524 4.0
15699.55833232163 2.0
15699.55833232163 6.0
15723.58380356209 4.0
15723.58380356209 5.0
15747.39423513321 4.0
15747.39423513321 5.0
15771.24744846678 2.0
15793.89172933916 5.0
15818.01703114675 3.0
15842.34005558403 6.0
15842.34005558403 4.0
15866.20248810842 1.0
15868.48020370341 1.0
15892.81947553706 4.0
15894.35258452433 1.0
15917.75622075335 5.0
15917.75622075335 5.0
15941.62560088667 2.0
15942.93686183674 1.0
15967.01716927984 5.0
15967.01716927984 4.0
15990.83534745555 6.0
16013.72672495471 2.0
16013.72672495471 5.0
16037.40392169156 3.0
16059.30346776736 6.0
16059.30346776736 3.0
16080.83573438645 1.0
16102.92529394257 6.0
16102.92529394257 5.0
16127.32184509827 6.0
16127.79260269775 5.0
16151.07254203759 3.0
16173.93617265278 6.0
16173.93617265278 2.0
16197.2172292037 3.0
16197.2172292037 3.0
16219.95803951355 5.0
16243.98806064952 2.0
16243.98806064952 2.0
16266.16443739733 4.0
16266.16443739733 1.0
16290.24592417349 6.0
16312.58988968823 1.0
16312.58988968823 2.0
16336.20879255447 5.0
16336.20879255447 3.0
16360.3187720006 2.0
16360.3187720006 3.0
16384.01871183572 5.0
16405.80166353941 1.0
16405.80166353941 4.0
16429.77207091089 6.0
16429.77207091089 6.0
16454.16166646442 3.0
16454.17018783244 5.0
16478.43171315496 1.0
16502.58335997128 6.0
16523.12112774398 1.0
16523.12112774398 3.0
16546.63532485078 2.0
16569.3067358178 6.0
16593.22784407574 1.0
16593.22784407574 4.0
16617.11994061075 3.0
16618.39528962619 6.0
16642.23670160635 2.0
16642.23670160635 2.0
16665.79122441432 6.0
16665.79122441432 5.0
16689.92833327326 1.0
16690.7612249102 2.0
16715.09735835087 3.0
16738.87905382897 2.0
16763.12386386239 6.0
16764.30242318033 3.0
16788.190769341 6.0
16812.43634520584 4.0
16836.28777708855 6.0
16838.44237411224 6.0
16862.32356789471 3.0
16862.32356789471 6.0
16886.45937549651 3.0
16910.50226848312 6.0
16910.50226848312 2.0
16934.30784515364 1.0
16934.30784515364 2.0
16957.89029166432 4.0
16957.89029166432 4.0
16981.30604777027 6.0
16981.30604777027 6.0
17004.42299959767 1.0
17004.52812624076 6.0
17028.94127475864 1.0
